generation,N_shifts,logPrior,logLik,eventRate,acceptRate
25600000,3,17.8024,47.1148,0.933823,0.315276
25700000,6,22.8791,44.6592,2.26822,0.320246
25800000,4,24.2458,18.8101,3.61459,0.316547
25900000,6,30.9922,56.5085,6.95632,0.319748
26000000,2,12.2354,31.4767,0.934867,0.303962
26100000,2,15.8826,21.2357,0.645372,0.319274
26200000,4,21.5269,38.277,3.95297,0.306656
26300000,7,33.6756,23.5457,3.14691,0.32294
26400000,3,18.1075,22.2523,1.70344,0.319065
26500000,5,26.1501,41.027,1.2748,0.324267
26600000,2,13.6564,35.9895,2.34419,0.310231
26700000,7,31.0092,15.7721,2.97205,0.317551
26800000,3,17.4281,43.7743,2.25865,0.33301
26900000,4,17.5814,22.3513,1.06624,0.316259
27000000,4,19.7625,32.0572,2.44824,0.323793
27100000,7,33.7141,57.5318,2.95199,0.3271
27200000,4,18.6047,53.4576,1.50892,0.314156
27300000,6,29.2068,26.8652,2.19228,0.313782
27400000,2,16.758,23.1259,0.650407,0.316657
27500000,5,30.2321,45.9575,1.45761,0.311098
27600000,7,36.733,51.011,3.38588,0.314703
27700000,9,46.42,45.8721,2.63393,0.29289
27800000,9,40.8144,47.4125,3.09424,0.310256
27900000,6,33.7042,30.5171,2.33939,0.309144
28000000,3,12.8504,44.6535,2.96358,0.309771
28100000,4,17.483,21.1246,1.52819,0.310249
28200000,5,21.1108,43.6232,4.88624,0.310546
28300000,4,21.881,50.0401,2.94902,0.323323
28400000,5,25.1841,40.9152,2.03441,0.322456
28500000,5,25.8797,43.4676,3.73287,0.317743
28600000,5,28.7236,57.2163,2.83859,0.31281
28700000,6,20.0734,46.1606,5.86766,0.310885
28800000,8,38.1798,47.7745,6.2637,0.312905
28900000,3,17.1082,48.3944,1.8059,0.315517
29000000,6,29.4392,55.0256,2.80986,0.31282
29100000,4,18.6733,37.0138,4.20773,0.309013
29200000,3,17.6125,28.6579,2.09691,0.303873
29300000,5,28.3237,49.6665,2.41988,0.32907
29400000,3,9.81116,25.253,4.29634,0.336247
29500000,6,32.6552,38.1804,2.51565,0.31588
29600000,6,31.1396,49.6259,3.02409,0.313079
29700000,6,30.012,47.0159,4.92875,0.31244
29800000,5,26.3493,40.1694,3.53938,0.321597
29900000,5,22.7719,50.2622,6.65619,0.313288
30000000,7,39.793,21.3976,2.94235,0.30222
30100000,3,16.423,37.4852,0.997723,0.31424
30200000,3,18.5367,8.15006,1.96325,0.310769
30300000,2,12.2496,27.6745,2.29067,0.313162
30400000,6,31.8164,59.9624,3.41478,0.315874
30500000,8,40.3584,38.9804,4.96157,0.29725
30600000,5,27.9375,25.9727,1.63526,0.310781
30700000,5,27.8341,37.3521,1.80349,0.300943
30800000,3,17.1884,17.051,1.99256,0.314528
30900000,4,20.7229,61.6997,2.46643,0.314887
31000000,3,17.9942,49.7284,0.726375,0.30694
31100000,3,19.4001,22.9562,0.243803,0.309231
31200000,4,25.6362,33.6069,2.15812,0.305736
31300000,5,24.1807,64.1811,2.76595,0.29991
31400000,6,34.0913,28.5794,3.53491,0.307418
31500000,6,29.1119,33.693,2.5491,0.305665
31600000,2,15.4804,2.59799,0.744045,0.315845
31700000,3,19.4264,51.4879,1.24567,0.319248
31800000,4,24.1808,46.4757,1.51572,0.316677
31900000,8,40.6363,50.3381,4.58433,0.31106
32000000,7,32.3535,67.0041,2.47153,0.310445
32100000,3,16.7027,45.9069,2.4241,0.30609
32200000,3,19.1806,18.6147,0.674822,0.34447
32300000,7,38.0879,42.3549,2.8804,0.316065
32400000,3,19.8158,63.2822,1.53501,0.315472
32500000,3,15.8043,27.6233,1.08652,0.30714
32600000,3,18.3434,48.1079,2.26545,0.307331
32700000,10,35.2461,53.2598,3.08951,0.309847
32800000,3,14.7637,61.4537,1.99554,0.30031
32900000,6,29.4214,53.1753,3.55662,0.301035
33000000,4,25.1953,28.5253,2.05603,0.306031
