generation,N_shifts,logPrior,logLik,eventRate,acceptRate
32700000,8,39.9052,81.7551,3.49826,0.228112
32800000,5,24.2838,70.6226,8.0429,0.232765
32900000,5,25.3884,73.4509,3.35958,0.23223
33000000,6,27.5965,69.9289,2.34797,0.231213
33100000,5,26.9126,76.9071,2.42946,0.231562
33200000,3,14.6896,71.7239,2.63635,0.249516
33300000,7,28.5938,74.8658,9.88642,0.249662
33400000,6,25.5134,75.2379,7.02981,0.227295
33500000,3,18.3465,57.9937,2.07408,0.230806
33600000,3,14.7356,81.4591,1.60831,0.237893
33700000,9,46.9597,73.5767,5.56,0.22604
33800000,4,24.3056,70.7899,2.56747,0.226635
33900000,4,22.3485,73.3895,1.40381,0.22249
34000000,9,46.7183,64.28,4.84704,0.21422
34100000,4,20.258,69.174,4.21867,0.254609
34200000,4,22.5862,70.866,3.14715,0.229517
34300000,5,23.3003,67.3159,2.47292,0.22252
34400000,9,44.0876,74.6167,3.49449,0.229823
34500000,6,31.449,66.1121,3.90765,0.223877
34600000,4,21.2202,70.3843,2.30975,0.222318
34700000,8,41.1581,77.9803,4.36778,0.2292
34800000,7,35.8326,63.1546,5.37504,0.248748
34900000,3,15.8815,59.5882,1.68962,0.222877
35000000,4,23.084,66.2293,1.92202,0.236835
35100000,5,26.9719,71.0646,4.48593,0.230335
35200000,6,26.5193,85.8846,7.47036,0.2432
35300000,4,14.7351,65.0374,3.21166,0.228492
35400000,5,20.3297,84.11,2.65489,0.228593
35500000,6,33.3441,75.4247,2.85722,0.22759
35600000,6,33.8904,35.5134,2.9462,0.237036
35700000,7,40.1778,100.575,3.29039,0.231863
35800000,3,15.1604,67.9229,0.68445,0.226182
35900000,7,37.2739,74.835,4.19685,0.226014
36000000,8,42.7188,70.0838,4.97286,0.222067
36100000,3,16.4081,81.4346,2.1671,0.228922
36200000,5,22.3906,87.3595,3.15562,0.224763
36300000,3,19.8977,68.0069,1.64659,0.224379
36400000,3,9.75542,55.6753,7.13571,0.22466
36500000,5,26.6889,75.1362,2.23464,0.22392
36600000,6,33.9288,78.5826,2.46794,0.223877
36700000,4,8.86144,65.1655,5.35172,0.23642
36800000,13,67.9103,97.7684,6.70816,0.217993
36900000,7,32.7325,93.6905,6.63635,0.218502
37000000,3,20.0115,66.2214,0.895371,0.227576
37100000,4,20.9328,68.3813,2.52516,0.234211
37200000,4,14.4216,86.5072,1.77797,0.233707
37300000,8,41.0415,83.3868,4.69937,0.24001
37400000,5,29.1192,68.806,2.71048,0.23663
37500000,5,22.4404,74.7423,4.07718,0.226178
37600000,4,23.1019,44.9341,3.35238,0.232783
37700000,3,17.0489,80.0949,2.58476,0.227761
37800000,4,21.0473,77.7067,3.06364,0.236549
37900000,6,26.2725,75.4214,4.58101,0.235728
38000000,5,29.1936,72.6613,2.69827,0.22845
38100000,6,33.6422,52.0237,3.34717,0.25199
38200000,4,23.6296,78.5525,2.78875,0.22939
38300000,6,36.9208,85.8898,2.92246,0.22908
38400000,3,20.5043,55.2004,2.29207,0.23843
38500000,6,30.1236,75.1201,2.4656,0.22966
38600000,3,20.3964,81.6569,1.38596,0.233966
38700000,4,12.7913,70.9522,5.07121,0.235895
38800000,6,28.5879,82.422,3.94903,0.242442
38900000,1,9.2104,33.1336,0.867246,0.242143
39000000,8,37.1317,106.124,3.17796,0.222283
39100000,6,31.7061,66.5023,1.94808,0.229926
39200000,5,23.4898,77.0682,3.17813,0.21465
39300000,5,25.8847,77.7686,2.26386,0.231327
39400000,6,33.1035,79.6489,1.44393,0.237696
39500000,4,22.2111,75.6828,2.79963,0.22324
39600000,3,15.5734,74.3699,1.39616,0.224263
39700000,3,15.5177,56.0645,1.33297,0.223337
39800000,4,22.6825,68.6078,3.20634,0.236165
39900000,9,44.6112,78.0024,4.1835,0.236271
40000000,7,38.0479,76.838,4.95239,0.22226
40100000,3,17.4421,68.5531,2.78803,0.238264
40200000,4,22.295,70.4381,3.46443,0.239212
40300000,5,25.2298,62.6674,2.71342,0.227585
40400000,4,24.3297,79.5251,1.7142,0.22749
40500000,6,29.1665,69.0887,2.59363,0.22923
40600000,5,29.6149,72.312,1.83535,0.23113
40700000,4,21.1654,86.8714,1.77979,0.2204
40800000,7,38.3674,63.6128,4.67846,0.222147
40900000,3,18.4787,62.5053,2.0363,0.231243
41000000,6,31.5363,78.4502,4.54786,0.224848
41100000,6,29.3334,90.4074,3.09637,0.224456
41200000,4,22.567,84.7096,3.69573,0.230245
41300000,6,29.0865,77.5289,5.16337,0.230825
41400000,8,39.4236,60.9669,7.53507,0.22629
41500000,5,28.7725,72.5336,1.53979,0.22748
41600000,5,22.1649,83.2457,3.87139,0.224385
41700000,4,18.7917,58.5297,3.27559,0.224879
41800000,10,47.1194,85.7983,5.7652,0.217644
41900000,11,57.0607,93.5339,5.21488,0.22893
42000000,4,25.0213,57.9221,2.19314,0.223266
42100000,5,27.2278,96.7155,2.01763,0.22622
42200000,5,28.2605,88.2085,2.00148,0.2421
42300000,10,54.8388,76.613,4.37291,0.24517
42400000,4,17.7323,78.0355,2.27794,0.226927
42500000,2,13.4757,57.676,1.66881,0.226809
42600000,7,39.1791,63.3466,4.77222,0.226866
42700000,5,28.8403,75.329,1.79587,0.234863
42800000,6,31.289,81.1454,4.73729,0.238408
42900000,6,32.3645,76.7414,3.00587,0.225874
43000000,6,34.8354,79.8666,2.35739,0.218073
43100000,4,26.0787,67.3931,0.760195,0.220808
43200000,6,32.3406,86.8721,1.40743,0.236529
43300000,6,28.679,86.681,3.39988,0.21882
43400000,3,17.5972,86.1926,2.26816,0.220715
43500000,6,30.9771,75.2968,3.79793,0.237473
43600000,9,38.949,63.2988,5.30975,0.229124
43700000,4,22.9278,60.8571,2.72376,0.23016
43800000,5,25.1831,63.4963,2.24225,0.23878
43900000,3,16.9823,61.4527,2.81603,0.23125
44000000,5,27.8207,85.602,2.21639,0.23022
44100000,4,21.9437,72.2493,3.10769,0.22578
44200000,4,21.1992,88.2211,2.71298,0.233777
44300000,3,16.8138,94.3226,2.49261,0.225278
44400000,6,32.6022,74.6626,2.78239,0.224157
44500000,4,18.33,71.8222,2.96901,0.227202
44600000,4,22.2346,66.5682,2.78833,0.231938
44700000,4,21.1559,62.0974,1.63687,0.228164
44800000,8,38.5485,71.2437,2.83968,0.231816
44900000,6,34.2412,77.2582,4.11977,0.225645
45000000,4,14.6767,78.3938,3.69308,0.231395
45100000,4,23.2816,68.1434,1.94391,0.2225
45200000,7,34.3048,67.9301,3.8527,0.232651
45300000,7,36.0354,70.6057,5.19208,0.2365
45400000,7,34.3647,67.311,6.39497,0.229827
45500000,6,32.7279,81.9853,1.5565,0.226672
45600000,6,31.2807,68.2977,4.66156,0.229347
45700000,6,34.6188,61.108,2.38396,0.229555
45800000,5,25.4645,72.1287,3.06972,0.232319
45900000,3,17.0829,71.1213,1.36957,0.227595
46000000,3,15.8983,58.4862,3.36076,0.21992
46100000,7,36.3249,81.5486,4.15983,0.222265
46200000,10,52.0394,70.5859,6.87189,0.221173
46300000,8,37.5743,79.2898,8.04142,0.233638
46400000,5,28.7677,74.9155,2.24404,0.237065
46500000,3,17.4236,69.8208,2.08013,0.22354
46600000,7,34.8441,80.5864,4.77862,0.223253
46700000,5,24.2941,58.9044,3.27339,0.233862
46800000,4,18.3011,69.6779,3.32472,0.234057
46900000,9,40.6159,87.3524,3.6289,0.222427
47000000,4,23.0886,61.518,1.95329,0.23829
47100000,6,39.1301,56.408,1.67681,0.24342
47200000,3,17.2659,57.6701,1.13344,0.240043
47300000,6,28.3485,69.3671,6.6271,0.224005
47400000,4,20.7143,65.9534,6.12611,0.23934
47500000,4,20.6837,76.4177,2.28751,0.239355
47600000,4,20.1762,70.4548,4.64111,0.237637
47700000,4,20.5868,74.2614,3.40299,0.236893
47800000,4,24.7033,70.9743,1.72383,0.242203
47900000,4,23.8669,75.4147,1.79029,0.223315
48000000,8,34.1448,81.0443,4.41968,0.223135
48100000,7,38.7504,76.1518,2.1572,0.221959
48200000,4,21.683,85.945,1.31462,0.220768
48300000,8,37.0938,80.0491,5.77655,0.241707
48400000,3,18.264,88.0178,1.61644,0.222511
48500000,4,18.5224,62.6279,3.85938,0.21659
48600000,4,22.7749,85.6563,2.70378,0.218351
48700000,5,22.6668,80.7028,4.68074,0.220082
48800000,4,18.2682,91.0508,2.33635,0.223803
48900000,6,33.4927,76.4057,2.75539,0.228913
49000000,3,19.6966,68.2098,1.63187,0.22094
49100000,9,45.217,72.6866,3.84732,0.223704
49200000,7,36.4185,72.8774,5.86629,0.223923
49300000,4,23.6947,58.5739,2.24585,0.222645
49400000,4,23.9444,58.1432,1.33423,0.225381
49500000,7,34.0921,74.3877,2.31544,0.223126
49600000,4,24.3023,75.0752,3.71299,0.226811
49700000,6,30.3012,61.122,3.14491,0.24362
49800000,4,19.6302,70.9842,1.03437,0.245915
49900000,4,24.9365,59.6749,0.924801,0.226812
50000000,6,30.0102,64.1964,2.54042,0.225712
50100000,4,22.7743,72.5218,3.57655,0.224488
50200000,3,12.8492,59.5725,2.57378,0.22122
50300000,8,36.1641,73.2668,4.13546,0.219025
50400000,9,42.1506,91.3133,5.12987,0.226132
50500000,8,37.7032,90.2768,4.40913,0.224038
50600000,6,30.1313,75.6525,2.87042,0.224201
50700000,4,18.4849,65.7778,2.93945,0.258063
50800000,4,18.063,60.1237,2.21767,0.23998
50900000,7,35.6526,71.6262,3.96755,0.23745
51000000,5,22.7025,76.81,1.40989,0.23031
51100000,6,31.6636,61.8612,2.37462,0.225364
51200000,7,42.1835,78.9361,3.48029,0.237476
51300000,7,29.6537,79.3836,4.67289,0.226467
51400000,10,52.3752,82.0541,4.20471,0.240837
51500000,5,29.6667,68.6765,3.17465,0.225616
51600000,8,41.0902,47.5901,3.34525,0.227437
51700000,5,22.3723,77.2239,3.13046,0.2262
51800000,3,15.6507,58.9103,3.30543,0.24122
51900000,5,24.9937,78.0616,3.49858,0.229623
