generation,N_shifts,logPrior,logLik,eventRate,acceptRate
42400000,6,14.8762,-6.79507,4.66053,0.306897
42500000,3,8.05387,-37.0026,2.37181,0.304928
42600000,7,13.8129,-3.65423,4.10505,0.304486
42700000,7,17.3418,-8.32747,3.54003,0.307474
42800000,3,13.349,-26.8746,0.782716,0.30204
42900000,4,11.1778,-25.3183,1.87818,0.307502
43000000,7,14.3873,2.15999,6.71128,0.304234
43100000,4,12.3951,1.20263,3.10352,0.30318
43200000,3,12.0273,-16.1658,2.19429,0.305393
43300000,6,20.445,1.42784,2.21262,0.305813
43400000,4,13.8614,-28.7931,1.63295,0.3211
43500000,3,13.0704,-17.9277,1.90165,0.31701
43600000,6,15.9348,1.89171,4.39034,0.297863
43700000,6,19.4324,-8.00698,2.60531,0.298036
43800000,4,7.40259,-16.8035,1.7261,0.305041
43900000,5,14.8499,-12.3085,2.97023,0.29349
44000000,4,13.9632,-1.00704,0.846655,0.310088
44100000,7,22.7024,-26.5721,2.64245,0.298927
44200000,4,14.777,-28.8583,2.13392,0.30176
44300000,4,14.0989,-13.1832,2.1067,0.30643
44400000,5,16.9935,-25.0687,3.4796,0.301417
44500000,4,7.43406,-3.7209,4.92699,0.29923
44600000,7,22.856,4.24434,3.65702,0.307091
44700000,6,14.6925,-10.4778,3.65974,0.30747
44800000,4,12.2201,-0.634857,1.56216,0.30332
44900000,6,11.8131,-0.587463,1.85708,0.305321
45000000,5,15.239,-39.916,2.03513,0.30953
45100000,4,13.048,-30.3026,1.55535,0.311051
45200000,3,12.833,-4.3731,0.779808,0.302989
45300000,2,7.5009,-31.7039,0.871487,0.313041
45400000,3,7.41948,-23.3017,3.34843,0.32412
45500000,5,13.7683,11.3513,3.84156,0.302016
45600000,7,14.2435,-15.518,2.81702,0.302296
45700000,5,19.1656,-9.27764,2.08161,0.307794
45800000,4,12.4762,-13.9099,4.03194,0.311818
45900000,4,11.2636,-19.1692,2.88694,0.307603
46000000,5,16.2438,-6.44981,2.31116,0.30743
46100000,5,12.5584,-25.1781,5.266,0.305222
46200000,6,18.7969,-10.678,3.10721,0.305589
46300000,7,21.353,-22.0741,4.5155,0.30342
46400000,6,19.5577,-10.0936,3.33324,0.30613
46500000,6,19.0303,-13.6114,4.82287,0.307135
46600000,6,17.1483,-2.80708,4.24449,0.307395
46700000,6,22.2753,-18.759,3.14552,0.307015
46800000,6,15.1354,-18.8516,3.31954,0.312947
46900000,4,12.9012,-8.2988,2.50231,0.301198
47000000,5,14.4796,-13.4278,2.81599,0.298536
47100000,5,14.5501,-2.92811,1.28735,0.301383
47200000,4,11.9432,2.22255,1.78133,0.30247
47300000,3,10.2315,-22.5146,2.74157,0.296345
47400000,6,18.7104,2.27099,4.17809,0.301436
47500000,8,18.7248,-24.2894,3.69194,0.30893
47600000,4,12.3781,-9.3926,1.60039,0.30441
47700000,4,12.5618,-16.6204,1.33065,0.31029
47800000,3,11.9902,-19.5776,1.76537,0.310582
47900000,5,10.9979,-9.33346,3.47794,0.304299
48000000,11,31.6405,7.25504,6.32628,0.310119
