generation,N_shifts,logPrior,logLik,eventRate,acceptRate
40500000,3,12.2367,-0.252531,0.756783,0.303303
40600000,2,9.93831,-0.647039,1.61094,0.308295
40700000,3,11.8186,-7.08419,2.01681,0.30809
40800000,1,5.77276,-21.2274,0.592294,0.304545
40900000,3,6.81126,6.80205,2.88365,0.302614
41000000,1,7.02808,-8.15587,1.00607,0.328135
41100000,3,12.225,3.0731,2.64831,0.302823
41200000,3,11.0629,-4.32043,1.11577,0.303356
41300000,4,10.5472,-4.50235,3.36307,0.307876
41400000,3,12.0721,-11.5558,1.03701,0.307754
41500000,2,7.32088,-10.2733,2.38486,0.30791
41600000,5,14.7347,-0.440874,2.48164,0.30603
41700000,3,10.108,-0.748377,2.14584,0.304953
41800000,3,10.3411,7.60173,1.93048,0.305362
41900000,2,9.59903,-7.40416,0.535043,0.30566
42000000,5,17.2866,6.32084,3.51038,0.305253
42100000,2,9.82091,5.72043,1.7009,0.319673
42200000,3,11.841,-7.05767,0.728423,0.304184
42300000,2,9.63186,-17.7676,1.1192,0.30475
42400000,2,9.23681,-16.0822,0.948382,0.32411
42500000,2,9.7482,-3.33529,1.7127,0.302553
42600000,7,23.5093,5.50675,2.36834,0.302493
42700000,3,12.2454,-8.26822,3.21559,0.33179
42800000,3,10.5909,9.30787,1.47188,0.330202
42900000,2,8.93419,-10.2952,1.08063,0.301326
43000000,6,17.9172,-7.82757,3.11731,0.313332
43100000,4,12.8962,15.3031,3.09698,0.302895
43200000,3,10.0575,10.3588,2.89445,0.302757
43300000,5,14.0861,5.76535,4.57577,0.311841
43400000,3,10.0368,15.1574,4.36888,0.318274
43500000,2,9.41112,-5.15483,1.91431,0.302296
43600000,4,12.2273,-15.3123,3.8365,0.301432
43700000,3,8.57155,25.1112,2.31943,0.300066
43800000,2,7.78675,3.31222,2.71724,0.305033
43900000,2,6.98401,-13.2945,3.1728,0.30049
44000000,4,11.4281,10.8256,3.23539,0.301774
44100000,5,18.5186,-0.146569,1.43959,0.314211
44200000,2,8.10914,-7.58106,1.08012,0.301828
44300000,2,11.0185,-16.0267,0.280646,0.313461
44400000,2,10.1506,-26.0393,1.59515,0.314306
44500000,1,6.70603,-14.764,0.702428,0.330215
44600000,4,12.72,-8.18098,1.71889,0.311285
44700000,2,9.20283,-7.92504,2.44837,0.32251
44800000,2,5.15037,-6.35651,1.73805,0.328963
44900000,3,11.6677,-1.02043,0.806821,0.319167
45000000,2,10.2867,-14.1063,0.0775976,0.31934
45100000,1,7.19338,-16.7212,0.388227,0.32281
45200000,4,15.9016,-17.8342,1.50798,0.316121
45300000,5,10.5255,-14.8747,2.41278,0.328576
45400000,3,5.92756,-0.206633,7.65873,0.321342
45500000,2,9.49913,-12.2486,0.582134,0.3123
45600000,5,14.9577,-0.784709,3.66739,0.323737
45700000,4,11.2841,-0.367156,2.87415,0.310151
45800000,2,7.30624,-11.9306,2.00183,0.314871
45900000,1,6.91904,1.71924,1.226,0.328617
46000000,2,10.7177,-19.3863,1.23403,0.319729
46100000,3,13.0413,-0.556689,0.967592,0.319375
46200000,2,10.6188,-2.78265,0.314921,0.307018
46300000,3,11.0881,-9.52154,1.21315,0.318556
46400000,3,12.7927,9.50064,1.20945,0.310531
46500000,5,19.0646,13.6284,2.95364,0.30936
46600000,4,12.307,5.22465,2.5792,0.30003
46700000,7,24.3284,4.44117,3.60397,0.317299
46800000,3,10.5201,13.1193,2.17041,0.303447
46900000,2,8.64665,-7.4688,1.86577,0.315861
47000000,3,11.3935,-8.20901,1.31177,0.314435
47100000,7,15.3265,-8.01599,4.9445,0.303163
47200000,2,7.51852,-2.92153,2.47642,0.312566
47300000,3,13.3087,3.35568,2.09188,0.312035
47400000,2,7.35087,-6.82466,2.42559,0.304817
47500000,2,8.91319,-15.9762,0.725908,0.3125
47600000,2,7.09982,4.50259,2.88287,0.313877
47700000,2,11.4031,-7.55186,0.189043,0.307889
47800000,3,8.88874,3.23839,4.3228,0.309855
47900000,3,13.618,12.1119,0.826519,0.309549
48000000,4,13.6486,5.80813,3.24463,0.309588
48100000,5,17.4162,-5.79255,1.28032,0.307773
48200000,2,9.6909,-2.52555,0.795825,0.307951
48300000,3,9.78796,-1.93327,2.21842,0.31342
48400000,3,10.6261,13.0261,1.60256,0.307923
48500000,2,7.00816,6.07923,2.67689,0.306154
48600000,4,9.45591,17.3627,4.1036,0.302558
48700000,5,12.0258,-6.88127,3.24858,0.304777
48800000,5,16.5682,4.23655,2.61489,0.30416
48900000,3,13.5403,-2.8035,0.955518,0.3048
49000000,2,8.70341,0.430486,1.1171,0.306699
49100000,6,20.9914,14.3129,3.26214,0.30364
49200000,2,8.58881,-5.55793,1.34472,0.30295
49300000,2,6.33991,-11.8594,1.89135,0.30631
49400000,3,9.194,-3.41599,3.10093,0.307292
49500000,4,14.4252,4.7586,2.86245,0.306863
49600000,3,13.05,-8.07562,1.12986,0.30839
49700000,3,12.6992,-1.65063,1.22139,0.308483
49800000,2,8.63539,13.3864,1.22005,0.307876
49900000,3,12.2485,-1.92072,1.59977,0.29823
50000000,2,8.24049,-9.40041,1.6632,0.303554
50100000,2,8.82799,-1.25582,1.37251,0.305111
50200000,4,14.8435,0.837146,1.65757,0.30218
50300000,2,10.0094,15.0815,1.39798,0.299734
50400000,3,11.5967,15.1392,2.10007,0.303296
50500000,2,7.94429,5.69306,1.76,0.301544
50600000,3,8.97372,1.64746,3.16351,0.306192
50700000,2,9.42234,4.23259,0.781275,0.30581
50800000,3,11.9069,0.537989,1.50687,0.30402
50900000,1,7.13818,-19.0462,0.464076,0.314076
51000000,3,8.68677,-0.221032,3.15317,0.302441
51100000,1,7.94192,-14.9823,0.124867,0.317337
51200000,3,11.9659,-8.01746,2.93475,0.304775
51300000,3,11.1237,3.95356,2.35749,0.304353
51400000,3,10.9523,-1.57277,0.852795,0.303971
51500000,3,10.4449,12.8968,1.5243,0.303846
51600000,3,9.88266,3.3146,1.62347,0.304437
51700000,3,13.8276,0.0533766,0.862622,0.304205
51800000,3,11.1709,7.30025,2.48516,0.304075
