generation,N_shifts,logPrior,logLik,eventRate,acceptRate
25400000,1,6.93238,98.8713,5.32163,0.358682
25500000,1,9.89828,87.9266,1.16635,0.356313
25600000,1,12.3064,82.6033,0.846708,0.35555
25700000,2,18.1462,87.8356,1.70931,0.360448
25800000,7,46.0377,86.9878,7.12812,0.36686
25900000,3,24.0052,99.019,0.950679,0.373123
26000000,3,23.9799,93.595,0.611314,0.364563
26100000,1,10.1308,93.5699,2.16146,0.365071
26200000,3,22.9511,87.1861,0.355979,0.365396
26300000,7,42.4265,92.9471,4.94821,0.366363
26400000,2,17.9158,86.1103,0.574796,0.365949
26500000,2,16.2846,102.233,1.20939,0.36084
26600000,1,10.9541,86.1425,0.654054,0.372316
26700000,3,22.2423,95.0481,2.87215,0.36908
26800000,2,17.2168,88.7958,1.67049,0.370737
26900000,1,8.63067,89.5664,0.360545,0.367206
27000000,10,67.0699,108.537,6.04669,0.367246
27100000,1,13.2698,84.2003,0.558215,0.35811
27200000,6,41.8752,96.0746,3.86545,0.3658
27300000,4,31.2788,76.849,1.79032,0.363777
27400000,1,10.9562,87.233,0.278912,0.372497
27500000,4,30.3813,91.019,1.65983,0.371354
27600000,2,13.3201,84.8011,1.90762,0.375033
27700000,2,19.6596,77.2767,0.82175,0.36682
27800000,4,28.5043,97.1369,2.25978,0.368238
27900000,2,18.6491,77.0813,1.20642,0.368876
28000000,1,12.0051,91.1532,0.617225,0.385118
28100000,2,18.3932,84.2378,1.8101,0.365301
28200000,1,11.5537,95.8199,1.00178,0.385453
28300000,7,45.7362,80.1178,6.73803,0.365826
28400000,1,12.5708,72.3761,0.0314942,0.366133
28500000,6,37.3593,91.8759,2.17832,0.367101
28600000,4,32.2005,91.1895,1.74578,0.366485
28700000,1,12.2611,81.7543,0.744281,0.365586
28800000,1,11.188,89.89,0.689323,0.364424
28900000,4,24.5709,91.2352,2.08005,0.349045
29000000,3,23.1027,85.8053,2.24784,0.369211
29100000,6,39.0742,74.1915,3.17438,0.365557
29200000,1,12.6843,83.0083,0.530022,0.36814
29300000,6,43.9324,91.8066,3.05207,0.370522
29400000,1,11.1017,88.224,1.27072,0.371617
29500000,2,17.2874,81.5827,0.841685,0.38476
29600000,1,11.4966,99.2628,0.968154,0.35473
29700000,5,34.725,81.3879,2.16363,0.370745
29800000,1,12.142,76.682,0.501746,0.372029
29900000,4,30.5112,86.0757,1.61312,0.372444
30000000,2,18.4113,89.3561,0.547362,0.372773
30100000,2,18.2356,84.108,0.757335,0.353975
30200000,2,15.838,77.9781,2.54022,0.354468
30300000,1,11.8211,81.7125,1.23166,0.354399
30400000,1,11.9061,84.4264,1.47728,0.369039
30500000,2,17.7578,95.1591,0.632611,0.355
30600000,2,15.063,86.7413,1.34669,0.356193
30700000,3,23.844,81.832,1.05045,0.37146
30800000,3,21.272,75.3869,3.85584,0.36935
30900000,3,20.8141,67.2751,1.45908,0.378571
31000000,5,35.6362,92.0141,1.04259,0.351635
31100000,1,9.60475,74.6622,0.366727,0.366579
31200000,1,10.5744,72.0099,1.82549,0.354916
31300000,1,12.7149,86.143,0.302157,0.36921
31400000,1,9.77308,82.6485,0.848662,0.369879
31500000,2,14.927,77.142,3.11471,0.372452
31600000,4,23.1551,95.139,3.34333,0.384824
31700000,2,17.1187,80.3048,1.03729,0.384813
31800000,1,12.0947,71.7632,1.09267,0.364215
31900000,2,14.6805,90.8906,2.42168,0.384223
32000000,1,11.4883,76.0834,0.679846,0.361765
32100000,1,11.5166,90.0283,0.884658,0.383447
32200000,3,25.4236,89.1273,2.26053,0.365762
32300000,7,39.0353,87.7081,5.49408,0.35726
32400000,5,34.4128,86.491,4.14038,0.359217
32500000,2,17.5722,94.6293,1.73249,0.378925
32600000,2,17.9342,88.4264,1.1528,0.36457
32700000,4,30.2515,85.7156,2.25276,0.380685
32800000,5,34.0641,89.2609,1.35991,0.380333
32900000,7,42.0053,86.0892,2.33567,0.381084
33000000,2,18.1887,79.228,0.201446,0.380755
33100000,2,16.5498,96.1749,1.01144,0.38308
33200000,1,10.3881,87.9323,1.14369,0.388304
33300000,4,30.0963,89.6427,2.06752,0.38365
33400000,1,12.1303,95.0979,1.37921,0.37845
33500000,5,38.641,87.4598,3.12184,0.362803
33600000,7,46.6081,91.8822,4.43013,0.362602
33700000,2,18.9018,94.4069,0.974666,0.378792
33800000,5,34.5174,89.4614,1.51867,0.377483
33900000,3,23.0751,94.1586,1.24802,0.376157
34000000,4,26.3499,85.6107,1.139,0.35768
34100000,3,21.5274,89.6681,1.27761,0.373129
34200000,4,25.8555,76.2563,1.63471,0.372013
34300000,3,24.8405,93.8517,2.10679,0.38273
34400000,6,41.3053,101.808,3.92184,0.371725
34500000,2,17.1907,81.2063,2.31317,0.376443
34600000,5,32.3994,104.236,4.14199,0.371541
34700000,2,18.2238,91.4053,1.60888,0.358907
34800000,6,41.6837,93.2386,4.8188,0.370421
34900000,4,27.1869,76.4258,1.74312,0.376415
35000000,2,18.3688,81.1351,1.12463,0.376418
35100000,2,15.127,90.4596,0.999141,0.372813
35200000,8,51.1237,100.895,6.37874,0.377809
35300000,3,23.4388,92.7406,3.14919,0.373276
35400000,1,8.43115,80.3432,1.48445,0.353603
35500000,3,23.4546,86.322,1.95786,0.3583
35600000,5,39.1514,74.5241,1.48634,0.374015
35700000,3,24.2267,88.781,2.52596,0.375879
35800000,1,8.999,82.6362,1.84416,0.373983
35900000,1,12.3574,83.8632,0.869994,0.365598
36000000,1,8.38467,85.7146,0.470217,0.378727
36100000,3,18.6025,100.819,2.15391,0.36474
36200000,4,29.6276,87.0099,1.80394,0.35574
36300000,1,7.91914,80.464,1.44168,0.364241
36400000,6,40.93,83.1945,2.64271,0.357642
36500000,3,24.89,89.3174,1.56751,0.374178
36600000,3,25.586,74.6292,0.697912,0.357935
36700000,2,17.8031,79.3023,1.11226,0.36324
36800000,1,11.8007,86.3641,1.80042,0.373778
36900000,4,33.3753,100.636,1.16296,0.370473
37000000,2,17.4124,90.6431,3.13764,0.372883
37100000,6,42.2312,91.8892,2.89936,0.372917
37200000,2,19.5537,82.9385,0.751875,0.368124
37300000,2,15.7688,71.6997,2.70442,0.366675
37400000,1,11.1885,92.9132,0.934061,0.37632
37500000,5,32.8088,97.8792,2.67929,0.367042
37600000,3,23.5623,101.884,1.72862,0.371655
37700000,1,9.83623,64.0894,0.936984,0.383754
37800000,4,32.8785,101.894,1.97271,0.373633
37900000,3,22.5457,86.761,2.56782,0.37204
38000000,2,17.9123,78.9515,0.606285,0.370744
38100000,1,10.0096,72.3062,2.57616,0.376367
38200000,3,22.5992,91.987,0.608031,0.361474
38300000,1,12.9337,87.664,0.549561,0.36368
38400000,2,19.6252,92.1054,0.867647,0.37904
38500000,3,21.9248,99.2984,2.82777,0.370709
38600000,4,28.0828,87.8398,1.52421,0.365452
38700000,4,32.121,69.6798,1.32117,0.37034
38800000,2,16.1738,79.5292,2.83972,0.361725
38900000,3,19.7552,78.0032,5.92729,0.361482
39000000,1,11.8921,83.0327,0.649333,0.352753
39100000,4,28.9077,86.1345,1.58998,0.361627
39200000,1,10.9634,71.8902,1.02678,0.36877
39300000,5,34.1462,87.7451,2.75924,0.36917
39400000,4,23.5669,93.2585,4.88338,0.37417
39500000,5,34.8916,76.9414,1.75955,0.375175
39600000,1,10.5864,73.8012,0.393577,0.379217
39700000,3,24.6193,88.3222,1.16256,0.372163
39800000,1,11.0819,90.6657,2.20921,0.361368
39900000,2,18.658,95.3133,1.32899,0.362136
40000000,3,24.4325,88.9826,1.74592,0.35842
40100000,2,12.3057,85.0417,1.19504,0.373034
40200000,2,16.7007,68.0536,1.78963,0.384875
40300000,5,37.5476,102.088,3.70076,0.353718
40400000,3,23.5212,83.1798,1.7385,0.35589
40500000,2,15.3793,85.9969,1.34729,0.355987
40600000,1,12.5232,89.6255,0.305914,0.373394
40700000,1,13.3037,84.2418,0.756806,0.368655
40800000,3,19.6993,87.7765,0.798729,0.372523
40900000,1,11.6965,80.0502,1.42807,0.35945
41000000,5,33.3422,75.0562,2.79913,0.364843
41100000,7,50.2005,89.2217,3.78243,0.356333
41200000,6,38.0661,95.155,4.67044,0.3561
41300000,5,37.898,97.5983,1.41626,0.355102
41400000,1,11.8855,73.9135,0.742655,0.35363
41500000,5,34.9776,106.563,1.72473,0.35856
41600000,1,12.2697,73.0731,1.23207,0.367595
41700000,3,23.4104,84.3583,1.73369,0.36658
41800000,9,59.5724,109.223,3.13603,0.365773
41900000,5,33.9079,87.6272,3.37906,0.367002
42000000,5,35.704,89.5406,3.63118,0.36698
42100000,5,30.1006,90.157,4.2264,0.368152
42200000,1,11.6237,76.0073,0.583435,0.380948
42300000,1,12.0609,81.4298,0.331446,0.380542
42400000,2,17.2949,70.8263,1.4198,0.362818
42500000,5,33.6043,86.2078,3.81109,0.368332
42600000,1,12.4344,76.692,0.970517,0.358935
42700000,3,20.9727,68.2935,3.3356,0.384062
42800000,3,25.3429,76.9512,1.05885,0.381844
42900000,3,21.2332,70.2033,1.17912,0.383373
43000000,1,11.885,80.3572,0.825995,0.368301
43100000,2,11.5423,82.0179,4.20566,0.371174
43200000,5,36.6793,99.9041,4.11396,0.37097
43300000,1,12.4018,77.1701,0.359942,0.367395
43400000,3,25.5473,85.21,1.88506,0.387266
43500000,1,9.87923,84.1627,0.479958,0.368946
43600000,1,12.1156,78.0761,0.430245,0.3828
43700000,2,18.9456,79.2228,0.74092,0.381555
43800000,5,32.8136,77.2152,1.14842,0.364152
43900000,3,20.1934,93.1027,2.52751,0.36472
44000000,5,31.8517,100.674,1.87904,0.365115
44100000,1,12.4288,68.9345,1.34899,0.377514
44200000,1,14.0714,76.5181,0.279173,0.3642
44300000,2,17.0581,93.2558,1.23769,0.36679
44400000,2,19.5289,81.5702,1.08108,0.36405
44500000,4,27.547,85.7832,3.01532,0.37081
44600000,1,11.578,84.4578,1.82456,0.368884
44700000,2,13.8947,77.7715,2.40214,0.368835
44800000,3,26.3656,70.891,1.546,0.365907
44900000,2,16.7593,81.3316,0.707913,0.365681
45000000,2,18.4501,89.3224,0.954138,0.361624
45100000,3,16.4762,91.7898,4.98383,0.36657
45200000,3,22.5573,86.2557,3.7958,0.364953
45300000,3,24.4771,104.464,1.86818,0.364658
45400000,1,11.7805,60.2367,1.52126,0.371407
45500000,1,13.1555,84.1695,0.575901,0.367862
45600000,3,24.3028,92.2452,2.00186,0.365087
45700000,3,21.7082,96.8218,3.79401,0.360633
45800000,2,16.8509,98.0394,2.51158,0.352334
45900000,3,21.6598,89.0707,2.80688,0.35219
46000000,1,13.1006,80.2397,0.357694,0.361425
46100000,1,12.3135,86.9096,0.866932,0.362605
46200000,2,19.4518,93.0358,0.387041,0.367062
46300000,1,8.40177,73.2189,0.448358,0.361409
46400000,4,31.655,77.8917,1.20405,0.361826
46500000,5,33.5651,108.123,1.18887,0.352605
46600000,4,30.368,96.4338,2.92034,0.363022
46700000,4,31.6154,89.1921,2.91645,0.353366
